season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,pfr_id,forty,comp_av,comps,transition_yards,transition_tds,transition_av_pred,pred_av,preseason_snaps,usage_factor,boom_metric,tier
2024,5,140,LAC,00-0039369,HartCa00,cam-hart-1,Cam Hart,False,CB,DB,D,Notre Dame,23.0,2024.0,0,0,1,3.0,,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,0.5,HartCa00,4.5,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,0.0,,0.0,0,,Bust
2024,5,141,BUF,,VanPSe00,sedrick-van-pran-1,Sedrick Van Pran-Granger,False,OL,OL,O,Georgia,22.0,2024.0,0,0,0,2.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,5,142,IND,00-0039816,GoulAn00,anthony-gould-1,Anthony Gould,False,WR,WR,O,Oregon St.,23.0,2024.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,,,,GoulAn00,4.39,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,5,143,ATL,00-0039370,BertJD00,jd-bertrand-1,JD Bertrand,False,LB,LB,D,Notre Dame,24.0,2024.0,0,0,0,1.0,,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,1.0,BertJD00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,5,144,CHI,00-0039840,BookAu00,austin-booker-1,Austin Booker,False,DL,DL,D,Kansas,21.0,2024.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,1.5,BookAu00,4.79,,"['Michael Boireau', 'Giovanni Carmazzi', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,5,145,DEN,00-0039371,AbraKr00,kris-abrams-draine-1,Kris Abrams-Draine,False,DB,DB,D,Missouri,22.0,2024.0,0,0,0,1.0,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,AbraKr00,4.44,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,5,146,TEN,00-0039372,BrowJa09,jarvis-brownlee-1,Jarvis Brownlee,False,DB,DB,D,Louisville,23.0,2024.0,0,0,1,5.0,,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,,BrowJa09,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,5,147,DEN,00-0039373,EstiAu00,audric-estime-1,Audric Estime,False,RB,RB,O,Notre Dame,21.0,2024.0,0,0,0,2.0,,2.0,13.0,0.0,0.0,0.0,0.0,0.0,76.0,310.0,2.0,5.0,27.0,0.0,,,,EstiAu00,4.71,10.666666666666666,"['Brett Hundley', 'Sam Bradford', ""La'Mical Perine""]",-0.013828560176893146,1.2396089400923982,-4.286853654836875,3.1899065059148954,0.0,0,3.1899065059148954,Bust
2024,5,148,LVR,00-0039374,EichTo00,tommy-eichenberg-1,Tommy Eichenberg,False,LB,LB,D,Ohio St.,23.0,2024.0,0,0,0,1.0,,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,EichTo00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,5,149,CIN,00-0039375,NewtJo00,josh-newton-1,Josh Newton,False,CB,DB,D,TCU,23.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,,NewtJo00,4.51,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,0.0,,0.0,0,,Bust
2024,5,150,NOR,00-0039376,RattSp00,spencer-rattler-1,Spencer Rattler,False,QB,QB,O,South Carolina,23.0,2024.0,0,0,0,2.0,,2.0,7.0,130.0,228.0,1317.0,4.0,5.0,18.0,146.0,0.0,0.0,0.0,0.0,,,,RattSp00,4.95,2.5,"[""J.T. O'Sullivan"", 'Josh Rosen', 'Cody Kessler']",0.02839344365715085,3.71827575785432,4.145442773944024,3.322721386972012,0.0,0,3.322721386972012,Bust
2024,5,151,IND,00-0039377,CarlJa01,jaylon-carlies-1,Jaylon Carlies,False,DB,DB,D,Missouri,22.0,2024.0,0,0,0,3.0,,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,1.0,CarlJa01,4.5,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,5,152,PHI,00-0039747,SmitAi00,ainias-smith-1,Ainias Smith,False,WR,WR,O,Texas A&M,23.0,2024.0,0,0,0,1.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,41.0,1.0,,,,SmitAi00,,4.5,"['Nick Scott', 'B.J. Daniels', 'Keith Null']",0.4212220472309065,16.287563756375636,2.527332283385439,3.5136661416927195,0.0,0,3.5136661416927195,Bust
2024,5,153,JAX,00-0039378,PrinDe01,deantre-prince-1,Deantre Prince,False,CB,DB,D,Mississippi,23.0,2024.0,0,0,0,1.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,PrinDe01,4.38,,"['Michael Boireau', 'Giovanni Carmazzi', 'Giovanni Carmazzi']",1.7224531744345468,7.5,0.0,,0.0,0,,Bust
2024,5,154,LAR,00-0039836,JackBr02,brennan-jackson-1,Brennan Jackson,False,DE,DL,D,Washington St.,23.0,2024.0,0,0,0,1.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,JackBr02,4.69,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,5,155,PHI,00-0039826,TrotJe01,jeremiah-trotter-jr-1,Jeremiah Trotter Jr.,False,LB,LB,D,Clemson,21.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.5,TrotJe01,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,5,156,CLE,00-0039379,ThraJa01,jamari-thrash-1,Jamari Thrash,False,WR,WR,O,Louisville,23.0,2024.0,0,0,0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,,,,ThraJa01,4.46,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,5,157,CAR,00-0039380,SmitCh05,chau-smith-wade-1,Chau Smith-Wade,False,DB,DB,D,Washington St.,21.0,2024.0,0,0,0,2.0,,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,,SmitCh05,4.54,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,5,158,MIA,00-0039877,KamaMo00,mohamed-kamara-1,Mohamed Kamara,False,DL,DL,D,Colorado St.,25.0,2024.0,0,0,0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,KamaMo00,4.57,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,5,159,KAN,,NourHu00,hunter-nourzad-1,Hunter Nourzad,False,OL,OL,O,Penn St.,23.0,2024.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,NourHu00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,5,160,BUF,00-0039878,UlofEd00,edefuan-ulofoshio-1,Edefuan Ulofoshio,False,LB,LB,D,Washington,24.0,2024.0,0,0,0,1.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,UlofEd00,4.56,24.5,"['Michael Boireau', 'Barrett Green', 'Ian Gold']",1.5780547409579668,,0.0,12.25,0.0,0,12.25,Boom
2024,5,161,WAS,00-0039381,HampDo00,dominique-hampton-1,Dominique Hampton,False,CB,DB,D,Washington,24.0,2024.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,HampDo00,4.51,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,0.0,,0.0,0,,Bust
2024,5,162,ARI,,JoneCh12,christian-jones-4,Christian Jones,False,OL,OL,O,Texas,24.0,2024.0,0,0,0,1.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,JoneCh12,5.04,,"['Kaulana Noa', 'Giovanni Carmazzi', 'Richard Mercier']",,,0.0,,0.0,0,,Bust
2024,5,163,GNB,,MonkJa00,jacob-monk-1,Jacob Monk,False,OL,OL,O,Duke,23.0,2024.0,0,0,0,1.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,MonkJa00,5.09,9.0,"['Michael Boireau', 'Michael Boireau', 'Fred Robbins']",,,0.0,4.5,0.0,0,4.5,Bust
2024,5,164,IND,00-0039383,SimpJa00,jaylin-simpson-1,Jaylin Simpson,False,SAF,DB,D,Auburn,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,SimpJa00,4.45,1.0,"['Dwayne Goodrich', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,5,165,BAL,00-0039796,AlixRa00,rasheen-ali-1,Rasheen Ali,False,RB,RB,O,Marshall,23.0,2024.0,0,0,0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,,,,AlixRa00,,8.0,"['Montrell Washington', ""De'Angelo Henderson"", 'Marquise Brown']",-0.013828560176893146,1.2396089400923982,-0.4286853654836875,3.7856573172581562,0.0,0,3.7856573172581562,Bust
2024,5,166,NYG,00-0039384,TracTy00,tyrone-tracy-jr-1,Tyrone Tracy Jr.,False,RB,RB,O,Purdue,24.0,2024.0,0,0,1,6.0,,6.0,17.0,0.0,0.0,0.0,0.0,0.0,192.0,839.0,5.0,38.0,284.0,1.0,,,,TracTy00,4.48,17.666666666666668,"['Percy Harvin', 'Montee Ball', 'Wendell Smallwood']",-0.013828560176893146,1.2396089400923982,-11.60216198841335,3.032252339126659,0.0,0,3.032252339126659,Bust
2024,5,167,JAX,00-0039385,RobiKe03,keilan-robinson-1,Keilan Robinson,False,RB,RB,O,Texas,24.0,2024.0,0,0,0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,RobiKe03,4.42,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",-0.013828560176893146,1.2396089400923982,-0.0,,0.0,0,,Bust
2024,5,168,BUF,00-0039879,SoloJa00,javon-solomon-1,Javon Solomon,False,DE,DL,D,Troy,23.0,2024.0,0,0,0,2.0,,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,2.0,SoloJa00,4.72,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,5,169,GNB,00-0039818,OladKi00,kitan-oladapo-1,Kitan Oladapo,False,DB,DB,D,Oregon St.,23.0,2024.0,0,0,0,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,5,170,NOR,00-0039386,MeanBu00,bub-means-1,Bub Means,False,WR,WR,O,Pittsburgh,23.0,2024.0,0,0,0,1.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,118.0,1.0,,,,MeanBu00,4.43,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,5,171,NYJ,00-0039797,TravJo00,jordan-travis-1,Jordan Travis,False,QB,QB,O,Florida St.,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,TravJo00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.02839344365715085,3.71827575785432,,,0.0,0,,Bust
2024,5,172,PHI,,KeegTr00,trevor-keegan-1,Trevor Keegan,False,OL,OL,O,Michigan,24.0,2024.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,KeegTr00,5.24,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,5,173,NYJ,00-0039798,DaviIs00,,Isaiah Davis,False,RB,RB,O,South Dakota St.,22.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,30.0,174.0,1.0,9.0,75.0,1.0,7.0,,,,,24.333333333333332,"['Trenton Cannon', 'T.J. Houshmandzadeh', 'Puka Nacua']",-0.013828560176893146,1.2396089400923982,-2.4061694707794072,10.963581931276963,0.0,0,10.963581931276963,Boom
2024,5,174,DAL,00-0039387,CarsCa01,caelen-carson-1,Caelen Carson,False,DB,DB,D,Wake Forest,22.0,2024.0,0,0,0,1.0,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,CarsCa01,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,5,175,NOR,00-0039388,FordJa02,jaylan-ford-1,Jaylan Ford,False,LB,LB,D,Texas,22.0,2024.0,0,0,0,1.0,,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,FordJa02,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,5,176,NYJ,00-0039789,StigQw00,,Qwan'tez Stiggers,False,CB,DB,D,,22.0,2024.0,0,0,0,1.0,,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,0.0,,0.0,0,,Bust
2024,6,177,MIN,,RousWa00,walter-rouse-1,Walter Rouse,False,OL,OL,O,Oklahoma,23.0,2024.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,RousWa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,178,PIT,00-0039389,LeexLo00,logan-lee-2,Logan Lee,False,DL,DL,D,Iowa,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,LeexLo00,5.05,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,6,179,SEA,,LaumSa00,sataoa-laumea-1,Sataoa Laumea,False,OL,OL,O,Utah,23.0,2024.0,0,0,0,2.0,,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,LaumSa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,180,NWE,00-0039390,DialMa00,marcellas-dial-1,Marcellas Dial,False,DB,DB,D,South Carolina,23.0,2024.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,DialMa00,4.46,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,6,181,LAC,00-0039391,VidaKi00,kimani-vidal-1,Kimani Vidal,False,RB,RB,O,Troy,23.0,2024.0,0,0,0,2.0,,2.0,10.0,0.0,0.0,0.0,0.0,0.0,43.0,155.0,0.0,5.0,62.0,1.0,,,,VidaKi00,4.46,29.0,"['Christian Kirk', 'Vincent Jackson', 'Marvin Jones']",-0.013828560176893146,1.2396089400923982,-2.1434268274184376,13.428286586290781,0.0,0,13.428286586290781,Boom
2024,6,182,TEN,00-0039392,JackJh00,jhaquan-jackson-1,Jha'Quan Jackson,False,WR,WR,O,Tulane,24.0,2024.0,0,0,0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,1.0,8.0,0.0,,,,JackJh00,4.42,11.333333333333334,"['Kyle Pitts', 'Adam Jennings', 'Freddie Mitchell']",0.4212220472309065,16.287563756375636,-2.1061102361545325,4.6136115485894,0.0,0,4.6136115485894,Bust
2024,6,183,NYG,00-0039829,MuasDa00,darius-muasau-1,Darius Muasau,False,LB,LB,D,UCLA,23.0,2024.0,0,0,0,4.0,,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,,MuasDa00,4.7,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,6,184,MIA,00-0039880,WashMa00,malik-washington-1,Malik Washington,False,WR,WR,O,Virginia,23.0,2024.0,0,0,0,2.0,,2.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,1.0,26.0,223.0,0.0,,,,WashMa00,4.47,5.333333333333333,"['Tab Perry', 'Jordan Addison', 'Joe Reed']",0.4212220472309065,16.287563756375636,10.530551180772662,7.931942257052997,0.0,0,7.931942257052997,Neutral
2024,6,185,PHI,00-0039236,WilsJo03,johnny-wilson-3,Johnny Wilson,False,WR,WR,O,Florida St.,23.0,2024.0,0,0,0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,1.0,,,,WilsJo03,4.52,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,6,186,ATL,00-0039393,McClJa05,jase-mcclellan-1,Jase McClellan,False,RB,RB,O,Alabama,22.0,2024.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,,,,McClJa05,,8.0,"[""De'Angelo Henderson"", 'Montrell Washington', 'Marquise Brown']",-0.013828560176893146,1.2396089400923982,-0.4425139256605807,3.7787430371697095,0.0,0,3.7787430371697095,Bust
2024,6,187,ATL,00-0039394,WashCa01,casey-washington-1,Casey Washington,False,WR,WR,O,Illinois,23.0,2024.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,6,188,HOU,00-0039395,HillJa02,jamal-hill-1,Jamal Hill,False,LB,LB,D,Oregon,23.0,2024.0,0,0,0,1.0,,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,6,189,DET,00-0039396,WingMe00,mekhi-wingo-1,Mekhi Wingo,False,DT,DL,D,LSU,21.0,2024.0,0,0,0,1.0,,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,WingMe00,4.85,43.5,"['Michael Boireau', 'Shaun Ellis', 'Bubba Franks']",28.26,37.125,0.0,21.75,0.0,0,21.75,Boom
2024,6,190,PHI,,McMaDy00,dylan-mcmahon-1,Dylan McMahon,False,OL,OL,O,North Carolina St.,23.0,2024.0,0,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,McMaDy00,5.1,,"['Michael Boireau', 'Kaulana Noa', 'Kaulana Noa']",,,0.0,,0.0,0,,Bust
2024,6,191,ARI,00-0039397,PalmTe00,tejhaun-palmer-1,Tejhaun Palmer,False,WR,WR,O,Ala-Birmingham,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,,,0.0,0,,Bust
2024,6,192,SEA,00-0039800,JameDJ00,dj-james-1,D.J. James,False,CB,DB,D,Auburn,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,,,0.0,0,,Bust
2024,6,193,NWE,00-0039398,MiltJo00,joe-milton-2,Joe Milton,False,QB,QB,O,Tennessee,24.0,2024.0,0,0,0,1.0,,1.0,1.0,22.0,29.0,241.0,1.0,0.0,10.0,16.0,1.0,0.0,0.0,0.0,,,,MiltJo00,,9.333333333333334,"['Jake Luton', 'Zach Mettenberger', 'Sam Koch']",0.02839344365715085,3.71827575785432,0.4542950985144136,4.893814215923873,0.0,0,4.893814215923873,Bust
2024,6,194,CIN,00-0039399,McLaTa00,tanner-mclachlan-2,Tanner McLachlan,False,TE,TE,O,Arizona,25.0,2024.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,McLaTa00,4.61,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,,0.0,0,,Bust
2024,6,195,PIT,00-0039748,WattRy00,ryan-watts-1,Ryan Watts,False,SAF,DB,D,Texas,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,WattRy00,4.53,45.0,"['Michael Boireau', 'Michael Boireau', 'LaVar Arrington']",,,,,0.0,0,,Bust
2024,6,196,LAR,00-0039749,DaviTy05,tyler-davis-4,Tyler Davis,False,DT,DL,D,Clemson,23.0,2024.0,0,0,0,1.0,,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.5,DaviTy05,5.02,,"['Joey Chustz', 'Michael Boireau', 'Michael Boireau']",28.26,37.125,0.0,,0.0,0,,Bust
2024,6,197,ATL,00-0039400,LoguZi00,zion-logue-1,Zion Logue,False,DL,DL,D,Georgia,23.0,2024.0,0,0,0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,LoguZi00,5.14,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,198,MIA,00-0039881,McMoPa00,patrick-mcmorris-1,Patrick McMorris,False,DB,DB,D,California,22.0,2024.0,0,0,0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,6,199,NOR,00-0039401,BoydKh00,,Khristian Boyd,False,DL,DL,D,Northern Iowa,24.0,2024.0,0,0,0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,200,CAR,00-0039402,CrumJa00,jaden-crumedy-1,Jaden Crumedy,False,DT,DL,D,Mississippi St.,24.0,2024.0,0,0,0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.5,CrumJa00,4.97,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",28.26,37.125,0.0,,0.0,0,,Bust
2024,6,201,IND,00-0039403,AbraMi00,micah-abraham-1,Micah Abraham,False,CB,DB,D,Marshall,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,,,0.0,0,,Bust
2024,6,202,GNB,,GlovTr00,travis-glover-1,Travis Glover,False,OT,OL,O,Georgia St.,24.0,2024.0,0,0,0,1.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,203,MIN,00-0039404,ReicWi00,will-reichard-1,Will Reichard,False,K,K,S,Alabama,23.0,2024.0,0,0,0,2.0,,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,ReicWi00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.3,,0.0,,0.0,0,,Bust
2024,6,204,BUF,,GrabTy00,tylan-grable-1,Tylan Grable,False,OL,OL,O,Central Florida,24.0,2024.0,0,0,0,1.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,GrabTy00,4.95,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,205,HOU,00-0039405,JordJa00,jawhar-jordan-1,Jawhar Jordan,False,RB,RB,O,Louisville,25.0,,0,0,0,,,,,,,,,,,,,,,,,,,JordJa00,4.56,24.5,"['Michael Boireau', 'Barrett Green', 'Ian Gold']",-0.013828560176893146,1.2396089400923982,,,0.0,0,,Bust
2024,6,206,CLE,00-0039406,WatsNa00,nathaniel-watson-1,Nathaniel Watson,False,LB,LB,D,Mississippi St.,24.0,2024.0,0,0,0,1.0,,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,WatsNa00,4.63,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,6,207,SEA,,JerrMi00,,Michael Jerrell,False,OT,OL,O,Findlay,25.0,2024.0,0,0,0,2.0,,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
